Start Time, Tue Nov 07 2023 11:48:56 GMT+0000 (Greenwich Mean Time)
Energy calibration,  Offset: -0.3439140022, Slope: 0.6775230169, Quadratic: 8.387880257e-8
Live Time (s), 592161.76
Real Time (s), 594479.48
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
788, 533.5963734506795, 315
789, 534.27402882833, 352
790, 534.951684373738, 347
791, 535.6293400869037, 320
792, 536.306995967827, 333
793, 536.9846520165079, 312
794, 537.6623082329463, 314
795, 538.3399646171424, 311
796, 539.0176211690961, 321
797, 539.6952778888075, 321
798, 540.3729347762762, 297
799, 541.0505918315027, 301
800, 541.7282490544869, 296
801, 542.4059064452287, 293
802, 543.0835640037279, 298
803, 543.7612217299849, 298
804, 544.4388796239995, 289
805, 545.1165376857716, 305
806, 545.7941959153013, 332
807, 546.4718543125887, 300
808, 547.1495128776336, 323
809, 547.8271716104362, 322
810, 548.5048305109963, 300
811, 549.182489579314, 320
812, 549.8601488153895, 336
813, 550.5378082192225, 312
814, 551.215467790813, 300
815, 551.8931275301612, 293
816, 552.5707874372671, 296
817, 553.2484475121305, 292
818, 553.9261077547513, 335
819, 554.60376816513, 312
820, 555.2814287432662, 292
821, 555.9590894891601, 301
822, 556.6367504028115, 301
823, 557.3144114842205, 284
824, 557.9920727333872, 291
825, 558.6697341503115, 307
826, 559.3473957349933, 268
827, 560.0250574874327, 310
828, 560.7027194076297, 305
829, 561.3803814955844, 305
830, 562.0580437512966, 360
831, 562.7357061747665, 357
832, 563.413368765994, 299
833, 564.0910315249791, 293
834, 564.7686944517218, 293
835, 565.4463575462221, 283
836, 566.12402080848, 294
837, 566.8016842384956, 311
838, 567.4793478362685, 297
839, 568.1570116017992, 290
840, 568.8346755350876, 285
841, 569.5123396361336, 289
842, 570.190003904937, 335
843, 570.8676683414982, 309
844, 571.545332945817, 308
845, 572.2229977178933, 316
846, 572.9006626577273, 278
847, 573.5783277653188, 313
848, 574.2559930406679, 321
849, 574.9336584837748, 288
850, 575.611324094639, 285
851, 576.288989873261, 284
852, 576.9666558196407, 301
853, 577.6443219337779, 278
854, 578.3219882156725, 310
855, 578.9996546653249, 298
856, 579.677321282735, 302
857, 580.3549880679026, 338
858, 581.0326550208277, 267
859, 581.7103221415106, 319
860, 582.387989429951, 668
861, 583.065656886149, 2033
862, 583.7433245101046, 2113
863, 584.4209923018178, 696
864, 585.0986602612887, 306
865, 585.7763283885172, 271
866, 586.4539966835032, 282
867, 587.1316651462469, 280
868, 587.8093337767482, 259
869, 588.4870025750071, 311
870, 589.1646715410234, 284
871, 589.8423406747975, 259
872, 590.5200099763292, 257
873, 591.1976794456185, 305
874, 591.8753490826654, 284
875, 592.5530188874699, 270
876, 593.230688860032, 264
877, 593.9083590003518, 257
878, 594.586029308429, 252
879, 595.263699784264, 253
880, 595.9413704278564, 248
881, 596.6190412392066, 297
882, 597.2967122183143, 293
883, 597.9743833651796, 262
884, 598.6520546798026, 289
885, 599.3297261621832, 255
886, 600.0073978123213, 293
887, 600.6850696302171, 294
888, 601.3627416158705, 278
889, 602.0404137692815, 266
890, 602.7180860904499, 268
891, 603.3957585793761, 318
892, 604.07343123606, 305
893, 604.7511040605013, 274
894, 605.4287770527003, 267
895, 606.1064502126569, 272
896, 606.7841235403712, 261
897, 607.461797035843, 267
898, 608.1394706990724, 420
899, 608.8171445300594, 1387
900, 609.494818528804, 2811
901, 610.1724926953063, 1926
902, 610.850167029566, 550
903, 611.5278415315835, 309
904, 612.2055162013586, 262
905, 612.8831910388913, 275
906, 613.5608660441815, 258
907, 614.2385412172293, 240
908, 614.9162165580349, 300
909, 615.593892066598, 269
910, 616.2715677429185, 238
911, 616.9492435869969, 282
912, 617.6269195988327, 248
913, 618.3045957784262, 260
914, 618.9822721257773, 247
915, 619.659948640886, 257
916, 620.3376253237524, 263
917, 621.0153021743763, 236
918, 621.6929791927578, 242
919, 622.3706563788969, 254
920, 623.0483337327936, 266
921, 623.726011254448, 264
922, 624.4036889438598, 256
923, 625.0813668010294, 278
924, 625.7590448259566, 235
925, 626.4367230186414, 250
926, 627.1144013790837, 244
927, 627.7920799072837, 254
928, 628.4697586032413, 264
929, 629.1474374669565, 249
930, 629.8251164984291, 259
931, 630.5027956976596, 256
932, 631.1804750646476, 264
933, 631.8581545993932, 259
934, 632.5358343018963, 244
935, 633.2135141721571, 210
936, 633.8911942101756, 247
937, 634.5688744159517, 246
938, 635.2465547894852, 219
939, 635.9242353307765, 253
940, 636.6019160398253, 235
941, 637.2795969166318, 245
