Start Time, Mon Oct 16 2023 10:14:18 GMT+0100 (BST)
Energy calibration,  Offset: -0.3439140022, Slope: 0.6775230169, Quadratic: 8.387880257e-8
Live Time (s), 586551.55
Real Time (s), 588791.75
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
429, 290.3289333706101, 1471
430, 291.00652852328034, 1516
431, 291.6841238437081, 1471
432, 292.3617193318936, 1490
433, 293.0393149878366, 1515
434, 293.7169108115372, 1625
435, 294.39450680299547, 2139
436, 295.0721029622113, 4778
437, 295.7496992891847, 3617
438, 296.4272957839158, 1705
439, 297.10489244640445, 1504
440, 297.7824892766507, 1375
441, 298.46008627465454, 1434
442, 299.1376834404161, 1511
443, 299.8152807739351, 2029
444, 300.4928782752118, 2040
445, 301.1704759442461, 1506
446, 301.848073781038, 1465
447, 302.52567178558746, 1511
448, 303.2032699578946, 1477
449, 303.8808682979593, 1406
450, 304.5584668057816, 1454
451, 305.2360654813615, 1368
452, 305.9136643246991, 1413
453, 306.59126333579417, 1383
454, 307.2688625146469, 1406
455, 307.94646186125726, 1397
456, 308.6240613756252, 1353
457, 309.3016610577507, 1415
458, 309.97926090763394, 1407
459, 310.65686092527466, 1371
460, 311.33446111067303, 1381
461, 312.01206146382896, 1378
462, 312.6896619847426, 1407
463, 313.36726267341373, 1367
464, 314.04486352984253, 1404
465, 314.72246455402893, 1290
466, 315.40006574597294, 1324
467, 316.0776671056745, 1325
468, 316.75526863313377, 1387
469, 317.43287032835053, 1307
470, 318.11047219132496, 1344
471, 318.788074222057, 1278
472, 319.46567642054663, 1327
473, 320.1432787867938, 1309
474, 320.82088132079866, 1282
475, 321.4984840225611, 1362
476, 322.1760868920812, 1357
477, 322.8536899293588, 1283
478, 323.5312931343941, 1282
479, 324.2088965071869, 1356
480, 324.8865000477374, 1279
481, 325.5641037560455, 1319
482, 326.2417076321112, 1282
483, 326.9193116759344, 1311
484, 327.5969158875153, 1613
485, 328.2745202668538, 1756
486, 328.9521248139499, 1403
487, 329.6297295288036, 1359
488, 330.30733441141496, 1364
489, 330.9849394617838, 1280
490, 331.66254467991035, 1262
491, 332.3401500657945, 1368
492, 333.01775561943623, 1507
493, 333.6953613408355, 3178
494, 334.3729672299925, 3519
495, 335.050573286907, 1223
496, 335.7281795115792, 1204
497, 336.4057859040089, 1237
498, 337.0833924641963, 1245
499, 337.76099919214124, 1970
500, 338.4386060878438, 3333
501, 339.116213151304, 2179
502, 339.7938203825218, 1299
503, 340.47142778149714, 1176
504, 341.1490353482302, 1272
505, 341.82664308272075, 1212
506, 342.50425098496896, 1199
507, 343.1818590549747, 1153
508, 343.8594672927382, 1150
509, 344.5370756982592, 1175
510, 345.2146842715378, 1191
511, 345.89229301257404, 1215
512, 346.5699019213679, 1141
513, 347.2475109979192, 1179
514, 347.92512024222833, 1123
515, 348.60272965429493, 1194
516, 349.2803392341192, 1098
517, 349.95794898170107, 1100
518, 350.63555889704054, 1288
519, 351.31316898013756, 2997
520, 351.99077923099225, 6770
521, 352.66838964960453, 4370
522, 353.34600023597443, 1439
523, 354.0236109901019, 1062
524, 354.70122191198703, 1118
525, 355.3788330016297, 1110
526, 356.05644425903, 1061
527, 356.7340556841879, 1151
528, 357.41166727710345, 1054
529, 358.0892790377765, 1037
530, 358.76689096620726, 1046
531, 359.4445030623956, 1054
532, 360.12211532634154, 1084
533, 360.79972775804504, 1031
534, 361.47734035750625, 1039
535, 362.15495312472495, 1063
536, 362.8325660597013, 1052
537, 363.5101791624353, 1051
538, 364.18779243292687, 1068
539, 364.865405871176, 1080
540, 365.5430194771828, 1070
541, 366.2206332509472, 1019
542, 366.89824719246917, 1050
543, 367.5758613017487, 1105
544, 368.253475578786, 985
545, 368.93109002358074, 1063
546, 369.60870463613315, 1005
547, 370.2863194164432, 1011
548, 370.9639343645108, 1000
549, 371.641549480336, 1016
550, 372.3191647639189, 988
