Start Time, Tue Nov 21 2023 12:03:28 GMT+0000 (GMT)
Energy calibration,  Offset: -0.3439140022, Slope: 0.6775230169, Quadratic: 8.387880257e-8
Live Time (s), 512932.82
Real Time (s), 514862.41
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
551, 372.99678021525926, 241
552, 373.6743958343573, 226
553, 374.3520116212129, 215
554, 375.0296275758262, 240
555, 375.70724369819703, 223
556, 376.3848599883255, 228
557, 377.0624764462116, 239
558, 377.74009307185526, 228
559, 378.4177098652565, 222
560, 379.09532682641543, 200
561, 379.77294395533187, 211
562, 380.45056125200597, 211
563, 381.1281787164376, 194
564, 381.805796348627, 197
565, 382.48341414857384, 233
566, 383.16103211627836, 196
567, 383.8386502517405, 214
568, 384.5162685549602, 214
569, 385.1938870259375, 195
570, 385.8715056646725, 232
571, 386.549124471165, 186
572, 387.22674344541514, 209
573, 387.90436258742284, 234
574, 388.58198189718826, 217
575, 389.25960137471117, 227
576, 389.93722101999174, 212
577, 390.6148408330299, 219
578, 391.2924608138257, 202
579, 391.97008096237903, 210
580, 392.6477012786901, 210
581, 393.3253217627586, 190
582, 394.0029424145848, 223
583, 394.6805632341686, 208
584, 395.35818422151004, 195
585, 396.035805376609, 227
586, 396.71342669946563, 204
587, 397.39104819007986, 231
588, 398.0686698484517, 207
589, 398.7462916745811, 197
590, 399.4239136684682, 227
591, 400.10153583011277, 235
592, 400.779158159515, 185
593, 401.4567806566749, 212
594, 402.13440332159234, 219
595, 402.81202615426736, 203
596, 403.48964915470003, 193
597, 404.1672723228903, 226
598, 404.8448956588382, 202
599, 405.52251916254363, 199
600, 406.2001428340068, 232
601, 406.8777666732274, 194
602, 407.55539068020573, 221
603, 408.23301485494164, 197
604, 408.91063919743516, 230
605, 409.5882637076862, 315
606, 410.26588838569495, 244
607, 410.9435132314613, 190
608, 411.6211382449852, 190
609, 412.2987634262667, 174
610, 412.9763887753059, 182
611, 413.6540142921026, 228
612, 414.33163997665696, 177
613, 415.0092658289689, 174
614, 415.6868918490385, 194
615, 416.3645180368656, 183
616, 417.0421443924504, 184
617, 417.71977091579276, 158
618, 418.39739760689275, 201
619, 419.0750244657503, 186
620, 419.75265149236554, 200
621, 420.4302786867383, 183
622, 421.1079060488687, 180
623, 421.7855335787567, 173
624, 422.46316127640233, 201
625, 423.1407891418055, 188
626, 423.8184171749664, 186
627, 424.49604537588476, 188
628, 425.1736737445608, 193
629, 425.8513022809944, 197
630, 426.5289309851857, 204
631, 427.2065598571345, 186
632, 427.88418889684095, 177
633, 428.561818104305, 189
634, 429.2394474795267, 192
635, 429.9170770225059, 183
636, 430.59470673324284, 158
637, 431.2723366117373, 172
638, 431.94996665798936, 163
639, 432.627596871999, 160
640, 433.30522725376636, 187
641, 433.9828578032912, 185
642, 434.6604885205737, 165
643, 435.33811940561384, 173
644, 436.01575045841156, 174
645, 436.69338167896683, 186
646, 437.3710130672798, 184
647, 438.0486446233503, 188
648, 438.72627634717844, 167
649, 439.40390823876413, 174
650, 440.08154029810754, 191
651, 440.75917252520844, 206
652, 441.436804920067, 173
653, 442.1144374826832, 157
654, 442.79207021305695, 171
655, 443.46970311118827, 167
656, 444.1473361770773, 173
657, 444.82496941072384, 184
658, 445.50260281212803, 157
659, 446.18023638128983, 174
660, 446.85787011820923, 180
661, 447.5355040228862, 153
662, 448.2131380953208, 171
663, 448.890772335513, 182
664, 449.56840674346284, 152
665, 450.2460413191702, 192
666, 450.9236760626353, 169
667, 451.6013109738579, 185
668, 452.27894605283814, 184
669, 452.956581299576, 192
670, 453.63421671407144, 182
671, 454.31185229632445, 174
672, 454.9894880463351, 179
673, 455.6671239641034, 159
674, 456.34476004962926, 157
675, 457.0223963029127, 154
676, 457.7000327239538, 161
677, 458.37766931275246, 162
678, 459.05530606930876, 140
679, 459.73294299362266, 182
680, 460.41058008569416, 166
681, 461.0882173455232, 172
682, 461.76585477310994, 190
683, 462.44349236845426, 219
684, 463.1211301315562, 358
685, 463.79876806241566, 279
686, 464.47640616103286, 172
687, 465.15404442740754, 178
688, 465.8316828615399, 162
689, 466.50932146342984, 162
690, 467.1869602330774, 159
691, 467.8645991704825, 163
692, 468.5422382756453, 151
693, 469.21987754856565, 189
694, 469.8975169892436, 144
695, 470.57515659767915, 170
696, 471.2527963738724, 150
697, 471.93043631782314, 154
698, 472.60807642953154, 165
699, 473.28571670899754, 137
700, 473.96335715622115, 150
701, 474.6409977712023, 175
702, 475.3186385539412, 162
703, 475.99627950443755, 179
704, 476.6739206226916, 127
705, 477.35156190870316, 154
706, 478.02920336247246, 165
707, 478.70684498399925, 173
708, 479.3844867732837, 153
709, 480.06212873032575, 175
710, 480.7397708551254, 151
711, 481.4174131476826, 142
712, 482.09505560799755, 137
713, 482.77269823606997, 146
714, 483.45034103190005, 173
715, 484.1279839954877, 141
716, 484.80562712683303, 142
717, 485.48327042593587, 126
718, 486.1609138927964, 151
719, 486.8385575274145, 148
720, 487.5162013297902, 153
721, 488.19384529992345, 152
722, 488.87148943781443, 156
723, 489.5491337434629, 139
724, 490.22677821686904, 162
725, 490.9044228580327, 129
726, 491.5820676669541, 123
727, 492.259712643633, 126
728, 492.93735778806956, 144
729, 493.6150031002637, 147
730, 494.2926485802155, 124
731, 494.9702942279248, 132
732, 495.6479400433918, 136
733, 496.32558602661635, 145
734, 497.00323217759853, 109
735, 497.6808784963383, 162
736, 498.3585249828357, 155
737, 499.03617163709066, 131
738, 499.71381845910327, 145
739, 500.3914654488735, 144
740, 501.0691126064013, 146
741, 501.74675993168665, 129
742, 502.42440742472974, 139
743, 503.1020550855303, 150
744, 503.77970291408855, 141
745, 504.4573509104044, 134
746, 505.13499907447783, 120
747, 505.8126474063088, 155
748, 506.4902959058975, 152
749, 507.16794457324374, 151
750, 507.8455934083476, 147
751, 508.523242411209, 183
752, 509.20089158182816, 214
753, 509.8785409202048, 369
754, 510.55619042633907, 727
755, 511.23384010023096, 867
756, 511.9114899418804, 546
757, 512.5891399512876, 373
758, 513.2667901284522, 220
759, 513.9444404733745, 173
760, 514.6220909860544, 146
761, 515.299741666492, 132
762, 515.977392514687, 135
763, 516.6550435306398, 120
764, 517.3326947143502, 130
765, 518.0103460658181, 115
766, 518.6879975850435, 103
767, 519.3656492720268, 139
768, 520.0433011267675, 110
769, 520.7209531492658, 127
770, 521.3986053395217, 115
771, 522.0762576975353, 124
772, 522.7539102233065, 138
773, 523.4315629168353, 85
774, 524.1092157781217, 143
775, 524.7868688071657, 106
776, 525.4645220039672, 118
777, 526.1421753685265, 126
778, 526.8198289008432, 108
779, 527.4974826009176, 108
780, 528.1751364687497, 112
781, 528.8527905043393, 114
782, 529.5304447076865, 115
783, 530.2080990787913, 115
784, 530.8857536176538, 118
785, 531.5634083242738, 108
786, 532.2410631986513, 115
787, 532.9187182407867, 105
788, 533.5963734506795, 118
789, 534.27402882833, 100
790, 534.951684373738, 121
791, 535.6293400869037, 107
792, 536.306995967827, 98
793, 536.9846520165079, 118
794, 537.6623082329463, 126
795, 538.3399646171424, 99
796, 539.0176211690961, 106
797, 539.6952778888075, 121
798, 540.3729347762762, 113
799, 541.0505918315027, 92
800, 541.7282490544869, 120
801, 542.4059064452287, 93
802, 543.0835640037279, 105
803, 543.7612217299849, 105
804, 544.4388796239995, 118
805, 545.1165376857716, 107
806, 545.7941959153013, 91
807, 546.4718543125887, 113
808, 547.1495128776336, 121
809, 547.8271716104362, 115
810, 548.5048305109963, 99
811, 549.182489579314, 107
812, 549.8601488153895, 116
813, 550.5378082192225, 108
814, 551.215467790813, 115
815, 551.8931275301612, 113
816, 552.5707874372671, 94
817, 553.2484475121305, 118
818, 553.9261077547513, 116
819, 554.60376816513, 90
820, 555.2814287432662, 114
821, 555.9590894891601, 90
822, 556.6367504028115, 104
823, 557.3144114842205, 102
824, 557.9920727333872, 94
825, 558.6697341503115, 102
826, 559.3473957349933, 95
827, 560.0250574874327, 98
828, 560.7027194076297, 101
829, 561.3803814955844, 115
830, 562.0580437512966, 126
831, 562.7357061747665, 159
832, 563.413368765994, 97
833, 564.0910315249791, 99
834, 564.7686944517218, 94
835, 565.4463575462221, 85
836, 566.12402080848, 122
837, 566.8016842384956, 107
838, 567.4793478362685, 93
839, 568.1570116017992, 104
840, 568.8346755350876, 96
841, 569.5123396361336, 116
842, 570.190003904937, 117
843, 570.8676683414982, 119
844, 571.545332945817, 130
845, 572.2229977178933, 125
846, 572.9006626577273, 112
847, 573.5783277653188, 115
848, 574.2559930406679, 94
849, 574.9336584837748, 95
850, 575.611324094639, 107
851, 576.288989873261, 96
852, 576.9666558196407, 99
853, 577.6443219337779, 110
854, 578.3219882156725, 97
855, 578.9996546653249, 103
856, 579.677321282735, 128
857, 580.3549880679026, 101
858, 581.0326550208277, 103
859, 581.7103221415106, 100
860, 582.387989429951, 259
861, 583.065656886149, 925
862, 583.7433245101046, 1069
863, 584.4209923018178, 381
864, 585.0986602612887, 112
865, 585.7763283885172, 107
866, 586.4539966835032, 96
867, 587.1316651462469, 95
868, 587.8093337767482, 97
869, 588.4870025750071, 84
870, 589.1646715410234, 98
871, 589.8423406747975, 90
872, 590.5200099763292, 101
873, 591.1976794456185, 108
874, 591.8753490826654, 116
875, 592.5530188874699, 104
876, 593.230688860032, 95
877, 593.9083590003518, 87
878, 594.586029308429, 106
879, 595.263699784264, 83
880, 595.9413704278564, 99
881, 596.6190412392066, 80
882, 597.2967122183143, 90
883, 597.9743833651796, 95
884, 598.6520546798026, 101
885, 599.3297261621832, 111
886, 600.0073978123213, 106
887, 600.6850696302171, 99
888, 601.3627416158705, 96
889, 602.0404137692815, 95
890, 602.7180860904499, 103
891, 603.3957585793761, 80
892, 604.07343123606, 98
893, 604.7511040605013, 86
894, 605.4287770527003, 111
895, 606.1064502126569, 84
896, 606.7841235403712, 85
897, 607.461797035843, 91
898, 608.1394706990724, 143
899, 608.8171445300594, 511
900, 609.494818528804, 1089
901, 610.1724926953063, 760
902, 610.850167029566, 209
903, 611.5278415315835, 88
904, 612.2055162013586, 108
905, 612.8831910388913, 79
906, 613.5608660441815, 90
907, 614.2385412172293, 96
908, 614.9162165580349, 74
